longitude,latitude,result_1990,result_1991,result_1992,result_1993,result_1994,result_1995,result_1996,result_1997,result_1998,result_1999,result_2000,result_2001,result_2002,result_2003,result_2004,result_2005,result_2006,result_2007,result_2008,result_2009,result_2010,result_2011,result_2012,result_2013,result_2014,result_2015,result_2016,result_2017,result_2018,result_2019,result_2020
103,24,1491832.619,1514443.255,1537053.892,1559664.528,1582275.165,1604885.801,1623982.078,1643078.355,1662174.633,1681270.91,4592672.0,4634407.0,4674132.0,4732605.0,4773908.0,4821100.0,4856216.0,4910962.0,4964501.0,5001051.0,5044388.0,5082095.0,5114623.0,5155044.0,5196854.0,5240725.0,5280052.0,5315200.0,5351298.0,5381258.0,5409245.0
104,24,1093740.232,1112653.169,1131566.106,1150479.044,1169391.981,1188304.918,1204987.205,1221669.492,1238351.778,1255034.065,2190332.0,2208678.0,2235960.0,2250388.0,2267043.0,2278221.0,2290526.0,2301452.0,2314773.0,2324707.0,2340995.0,2351125.0,2364991.0,2373257.0,2389696.0,2394555.0,2412006.0,2422110.0,2430577.0,2439437.0,2445657.0
105,24,737037.1859,745969.2107,754901.2355,763833.2602,772765.285,781697.3098,788708.766,795720.2221,802731.6783,809743.1344,1300005.0,1298919.0,1303784.0,1308612.0,1311013.0,1317376.0,1320723.0,1321204.0,1319933.0,1316684.0,1308732.0,1318191.0,1320373.0,1322241.0,1325192.0,1321169.0,1325313.0,1326380.0,1327259.0,1323861.0,1321633.0
106,24,735270.8992,742924.2489,750577.5985,758230.9482,765884.2978,773537.6475,779240.7059,784943.7643,790646.8228,796349.8812,747611.0,745988.0,744878.0,748495.0,750053.0,751423.0,757060.0,758760.0,758191.0,758971.0,766159.0,756683.0,756481.0,756829.0,756266.0,753271.0,751058.0,750321.0,750029.0,748524.0,746772.0
107,24,1293484.684,1294078.68,1294672.676,1295266.672,1295860.668,1296454.664,1293480.582,1290506.5,1287532.418,1284558.336,1336019.0,1331704.0,1333305.0,1328254.0,1328037.0,1314169.0,1311084.0,1308057.0,1308688.0,1307813.0,1296742.0,1301141.0,1294501.0,1288542.0,1280939.0,1279071.0,1274379.0,1267143.0,1260742.0,1253446.0,1244624.0
108,24,1587218.535,1583906.622,1580594.708,1577282.795,1573970.881,1570658.968,1562881.844,1555104.721,1547327.597,1539550.474,1676136.0,1670700.0,1653347.0,1643352.0,1636100.0,1627471.0,1614643.0,1602497.0,1583662.0,1576021.0,1564182.0,1558442.0,1546944.0,1536444.0,1526508.0,1510518.0,1497717.0,1486199.0,1475317.0,1458986.0,1445212.0
109,24,2385094.672,2427576.977,2470059.282,2512541.587,2555023.892,2597506.197,2640676.445,2683846.693,2727016.941,2770187.189,4009876.0,4035810.0,4053289.0,4070312.0,4082566.0,4094795.0,4107395.0,4117966.0,4128031.0,4134868.0,4144986.0,4149790.0,4156231.0,4162601.0,4173778.0,4190365.0,4196643.0,4200556.0,4200615.0,4202232.0,4200506.0
110,24,1673779.515,1678232.372,1682685.229,1687138.086,1691590.943,1696043.8,1695427.394,1694810.987,1694194.581,1693578.174,1985063.0,1997052.0,2004609.0,2015283.0,2017822.0,2023985.0,2028440.0,2032842.0,2039117.0,2046935.0,2047254.0,2059049.0,2062088.0,2064258.0,2066288.0,2072643.0,2074137.0,2074385.0,2074380.0,2071668.0,2068800.0
111,24,1750894.623,1770347.991,1789801.359,1809254.728,1828708.096,1848161.464,1862803.396,1877445.328,1892087.261,1906729.193,2633057.0,2623942.0,2625236.0,2623623.0,2632224.0,2627497.0,2637119.0,2632116.0,2640490.0,2640060.0,2638261.0,2625919.0,2623221.0,2622506.0,2625079.0,2612800.0,2605690.0,2600726.0,2594582.0,2584671.0,2575907.0
112,24,1668812.942,1666372.58,1663932.218,1661491.856,1659051.494,1656611.132,1649647.92,1642684.709,1635721.497,1628758.286,1704380.0,1728071.0,1735674.0,1744380.0,1748030.0,1766581.0,1765676.0,1772962.0,1780102.0,1781172.0,1787340.0,1807033.0,1813818.0,1822326.0,1830276.0,1841115.0,1846949.0,1853983.0,1860836.0,1868745.0,1874122.0
113,24,1880772.69,1885410.045,1890047.4,1894684.754,1899322.109,1903959.464,1904056.178,1904152.893,1904249.607,1904346.322,1844160.0,1850916.0,1864428.0,1875429.0,1895496.0,1907960.0,1932524.0,1944487.0,1962722.0,1982792.0,2000462.0,2012222.0,2029527.0,2044067.0,2055556.0,2071760.0,2088648.0,2100426.0,2111070.0,2122126.0,2131255.0
114,24,1430679.579,1427755.78,1424831.982,1421908.183,1418984.385,1416060.586,1409238.26,1402415.934,1395593.607,1388771.281,2575322.0,2600337.0,2615369.0,2637690.0,2650267.0,2668834.0,2675295.0,2693408.0,2700986.0,2698414.0,2705762.0,2723946.0,2734022.0,2744425.0,2760846.0,2768350.0,2774404.0,2785967.0,2794364.0,2802971.0,2809380.0
115,24,2623276.823,2610146.897,2597016.97,2583887.044,2570757.117,2557627.191,2537662.727,2517698.263,2497733.798,2477769.334,2107384.0,2148156.0,2194110.0,2245805.0,2293004.0,2340832.0,2390526.0,2443982.0,2494088.0,2540626.0,2591963.0,2643105.0,2692530.0,2748020.0,2799866.0,2856948.0,2907744.0,2961677.0,3015333.0,3071766.0,3124681.0
116,24,2601498.901,2602837.223,2604175.545,2605513.866,2606852.188,2608190.51,2604368.309,2600546.109,2596723.908,2592901.708,3317642.0,3359260.0,3397428.0,3431310.0,3466399.0,3488075.0,3520747.0,3547621.0,3581377.0,3621294.0,3645218.0,3681466.0,3705219.0,3734330.0,3766434.0,3800216.0,3826080.0,3852948.0,3878611.0,3902052.0,3923788.0
117,24,3380400.846,3443025.506,3505650.167,3568274.827,3630899.488,3693524.148,3753058.726,3812593.304,3872127.882,3931662.46,2583307.0,2598431.0,2604925.0,2612372.0,2625085.0,2624143.0,2632186.0,2635287.0,2648739.0,2654530.0,2664999.0,2678786.0,2686898.0,2690535.0,2697748.0,2688860.0,2693001.0,2695089.0,2696740.0,2694119.0,2692995.0
118,24,2803211.024,2957289.421,3111367.818,3265446.216,3419524.613,3573603.01,3732991.834,3892380.659,4051769.483,4211158.308,8465497.0,8661849.0,8852479.0,9065157.0,9297890.0,9532919.0,9770935.0,10035054.0,10283992.0,10580516.0,10868348.0,11143832.0,11465907.0,11776340.0,12130112.0,12476272.0,12810492.0,13180310.0,13566606.0,13966352.0,14367574.0
119,24,2804.779489,2767.929076,2731.078663,2694.228251,2657.377838,2620.527425,2579.174606,2537.821787,2496.468969,2455.11615,4153877.0,4190630.0,4224216.0,4279731.0,4334912.0,4387487.0,4409562.0,4453778.0,4485137.0,4534291.0,4564150.0,4603086.0,4645882.0,4697507.0,4735945.0,4792364.0,4827091.0,4868001.0,4896919.0,4937554.0,4970651.0
120,24,0,0,0,0,0,0,0,0,0,0,774444.0,784026.0,781080.0,789374.0,788610.0,791366.0,799524.0,796596.0,801443.0,804289.0,812461.0,809712.0,828333.0,828916.0,828724.0,828216.0,827721.0,825644.0,827561.0,825157.0,824329.0
121,24,0,0,0,0,0,0,0,0,0,0,10443024.0,10566226.0,10704207.0,10839384.0,10987726.0,11128568.0,11256982.0,11380046.0,11479488.0,11573087.0,11695684.0,11795702.0,11902608.0,12022148.0,12135687.0,12225791.0,12324938.0,12435577.0,12536340.0,12637994.0,12733267.0
122,24,0,0,0,0,0,0,0,0,0,0,1089398.0,1071990.0,1078173.0,1080180.0,1090403.0,1104182.0,1095392.0,1092796.0,1094684.0,1095112.0,1079921.0,1092674.0,1045376.0,1037011.0,1043182.0,1040581.0,1039295.0,1034252.0,1024837.0,1025104.0,1023870.0
97,25,33990.28716,34581.50023,35172.71331,35763.92638,36355.13946,36946.35253,37465.78238,37985.21223,38504.64209,39024.07194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,25,821502.6017,835349.6863,849196.7709,863043.8555,876890.9401,890738.0247,902822.6712,914907.3177,926991.9643,939076.6108,358490.0,363207.0,360025.0,369812.0,370453.0,372453.0,375104.0,373465.0,378489.0,378066.0,389870.0,392239.0,397776.0,398237.0,395582.0,399843.0,402329.0,400226.0,400647.0,402035.0,402157.0
99,25,841859.4203,855293.6252,868727.8301,882162.035,895596.2399,909030.4448,920610.3518,932190.2588,943770.1659,955350.0729,1539270.0,1555142.0,1558707.0,1574190.0,1583408.0,1583394.0,1590691.0,1604027.0,1607236.0,1615758.0,1619455.0,1626024.0,1634659.0,1640296.0,1643152.0,1639534.0,1645913.0,1652415.0,1657776.0,1659822.0,1662722.0
100,25,1722530.092,1748143.691,1773757.29,1799370.889,1824984.488,1850598.087,1872261.772,1893925.457,1915589.142,1937252.827,2215835.0,2222326.0,2221932.0,2240997.0,2244092.0,2247468.0,2263236.0,2266866.0,2279582.0,2289154.0,2299697.0,2297195.0,2299372.0,2309988.0,2308870.0,2321433.0,2324474.0,2326546.0,2329473.0,2329777.0,2328665.0
101,25,1082625.403,1095344.378,1108063.354,1120782.329,1133501.305,1146220.28,1156184.398,1166148.516,1176112.635,1186076.753,1974526.0,2001900.0,2015364.0,2012830.0,2027310.0,2039361.0,2043820.0,2052963.0,2058598.0,2059698.0,2069786.0,2070562.0,2088264.0,2094917.0,2102135.0,2098429.0,2104761.0,2108799.0,2112072.0,2113681.0,2115394.0
102,25,1880893.783,1941895.792,2002897.8,2063899.809,2124901.817,2185903.826,2253393.587,2320883.348,2388373.108,2455862.869,1667412.0,1691818.0,1698945.0,1717353.0,1721035.0,1740025.0,1750023.0,1756829.0,1756851.0,1756306.0,1762784.0,1765497.0,1773227.0,1783352.0,1796204.0,1819442.0,1820614.0,1820967.0,1824489.0,1826025.0,1829116.0
103,25,1927762.096,1964729.34,2001696.584,2038663.827,2075631.071,2112598.315,2146867.213,2181136.111,2215405.008,2249673.906,3964986.0,4008678.0,4050434.0,4089491.0,4145052.0,4183484.0,4217733.0,4252011.0,4292934.0,4333434.0,4366864.0,4411114.0,4460029.0,4492118.0,4529263.0,4568147.0,4601979.0,4639237.0,4668564.0,4701268.0,4727432.0
104,25,2107723.525,2146831.181,2185938.837,2225046.492,2264154.148,2303261.804,2338550.468,2373839.132,2409127.797,2444416.461,3495266.0,3520601.0,3531829.0,3545085.0,3570394.0,3596822.0,3616197.0,3651228.0,3660339.0,3683710.0,3692773.0,3712740.0,3727936.0,3750996.0,3764153.0,3788745.0,3802483.0,3813054.0,3824092.0,3831486.0,3837883.0
105,25,1802114.597,1826028.022,1849941.446,1873854.871,1897768.295,1921681.72,1941085.131,1960488.543,1979891.954,1999295.366,3488901.0,3487062.0,3488473.0,3489891.0,3492926.0,3489959.0,3487324.0,3473920.0,3475053.0,3470142.0,3472562.0,3471747.0,3464777.0,3457985.0,3442170.0,3428631.0,3414829.0,3402656.0,3389049.0,3375548.0,3358661.0
106,25,1006348.768,1018291.946,1030235.124,1042178.303,1054121.481,1066064.659,1075315.776,1084566.893,1093818.01,1103069.127,1894435.0,1889739.0,1883802.0,1878988.0,1872101.0,1865275.0,1856954.0,1849072.0,1838861.0,1831019.0,1818403.0,1809344.0,1799082.0,1787950.0,1780843.0,1769649.0,1758528.0,1747829.0,1736189.0,1724472.0,1711299.0
107,25,908032.6295,921557.4372,935082.2449,948607.0526,962131.8603,975656.668,987103.1582,998549.6484,1009996.139,1021442.629,1298255.0,1290767.0,1275346.0,1267594.0,1250688.0,1243707.0,1234918.0,1217977.0,1208021.0,1193559.0,1184611.0,1168902.0,1157453.0,1145749.0,1133725.0,1116356.0,1103078.0,1089695.0,1076188.0,1061741.0,1046268.0
108,25,952106.74,959523.0675,966939.395,974355.7226,981772.0501,989188.3776,994049.2499,998910.1222,1003770.994,1008631.867,1213368.0,1206721.0,1197928.0,1184250.0,1177923.0,1170542.0,1154071.0,1142649.0,1129063.0,1117969.0,1111610.0,1103219.0,1093829.0,1081252.0,1066096.0,1054839.0,1042056.0,1029120.0,1014952.0,1002961.0,990058.0
109,25,1204796.499,1205391.427,1205986.355,1206581.283,1207176.211,1207771.139,1204812.002,1201852.865,1198893.729,1195934.592,1505195.0,1498219.0,1501400.0,1501606.0,1497409.0,1495390.0,1492233.0,1496275.0,1496156.0,1489029.0,1477247.0,1474856.0,1473149.0,1470834.0,1471565.0,1469192.0,1466484.0,1462761.0,1459941.0,1453370.0,1447402.0
110,25,2072801.316,2097152.452,2121503.588,2145854.723,2170205.859,2194556.995,2217195.031,2239833.068,2262471.104,2285109.141,2837561.0,2845375.0,2853106.0,2858703.0,2865704.0,2871761.0,2879457.0,2887972.0,2890857.0,2891811.0,2894467.0,2894955.0,2899697.0,2901527.0,2907105.0,2909950.0,2909763.0,2909476.0,2906356.0,2904509.0,2899538.0
111,25,1999164.396,2011298.831,2023433.266,2035567.701,2047702.136,2059836.571,2066273.772,2072710.973,2079148.175,2085585.376,2272600.0,2276148.0,2279177.0,2276786.0,2280751.0,2272208.0,2284319.0,2287518.0,2283711.0,2290490.0,2292904.0,2288214.0,2284107.0,2275055.0,2271404.0,2264228.0,2261040.0,2254762.0,2246070.0,2239050.0,2229615.0
112,25,2602883.725,2620631.937,2638380.149,2656128.362,2673876.574,2691624.786,2702043.414,2712462.042,2722880.671,2733299.299,3561130.0,3552579.0,3545437.0,3545220.0,3530274.0,3526021.0,3517104.0,3512908.0,3497081.0,3484759.0,3474853.0,3461349.0,3445257.0,3435559.0,3422007.0,3410509.0,3397258.0,3383121.0,3368055.0,3350249.0,3331388.0
113,25,1657272.172,1659559.731,1661847.289,1664134.848,1666422.406,1668709.965,1666338.328,1663966.69,1661595.053,1659223.415,3471262.0,3497852.0,3523243.0,3537639.0,3563331.0,3579421.0,3594522.0,3607790.0,3625014.0,3638633.0,3653674.0,3673970.0,3694064.0,3707952.0,3716030.0,3723350.0,3734954.0,3742930.0,3749730.0,3753387.0,3755496.0
114,25,2184934.676,2194110.18,2203285.684,2212461.189,2221636.693,2230812.197,2234614.301,2238416.405,2242218.509,2246020.613,1796899.0,1815530.0,1827313.0,1844704.0,1852488.0,1867843.0,1881994.0,1895609.0,1906610.0,1924378.0,1937618.0,1945433.0,1955962.0,1967012.0,1978352.0,1990546.0,1999435.0,2009434.0,2018570.0,2025708.0,2032528.0
115,25,1775943.873,1790391.383,1804838.893,1819286.403,1833733.913,1848181.423,1857496.278,1866811.133,1876125.988,1885440.843,3960299.0,4009769.0,4060546.0,4107742.0,4158543.0,4206312.0,4254179.0,4298656.0,4350560.0,4393202.0,4440253.0,4488799.0,4535928.0,4584026.0,4625186.0,4669895.0,4716148.0,4757496.0,4797828.0,4836151.0,4871967.0
116,25,1531950.765,1534230.189,1536509.612,1538789.036,1541068.459,1543347.883,1541483.213,1539618.543,1537753.874,1535889.204,2429781.0,2443479.0,2451177.0,2462994.0,2472110.0,2485900.0,2496815.0,2505761.0,2512632.0,2518860.0,2530716.0,2536586.0,2548753.0,2559355.0,2569189.0,2573801.0,2581707.0,2587062.0,2593283.0,2595835.0,2598009.0
117,25,1819299.094,1840576.242,1861853.391,1883130.539,1904407.688,1925684.836,1942552.596,1959420.356,1976288.117,1993155.877,2073811.0,2065151.0,2062084.0,2052779.0,2037031.0,2027867.0,2019477.0,2014546.0,1998138.0,1982688.0,1968321.0,1956331.0,1943273.0,1930787.0,1914985.0,1903369.0,1886493.0,1872227.0,1855286.0,1841667.0,1824065.0
118,25,4721011.511,4816914.071,4912816.631,5008719.192,5104621.752,5200524.312,5253822.244,5307120.176,5360418.107,5413716.039,2999336.0,3031281.0,3048501.0,3075038.0,3086247.0,3125977.0,3141230.0,3165676.0,3188312.0,3186803.0,3213456.0,3230759.0,3252063.0,3273148.0,3290439.0,3310537.0,3330960.0,3347973.0,3360689.0,3379623.0,3393170.0
119,25,2798035.206,2837714.851,2877394.496,2917074.141,2956753.786,2996433.431,3030667.811,3064902.191,3099136.57,3133370.95,7443377.0,7467008.0,7529432.0,7561923.0,7620766.0,7675837.0,7697871.0,7762723.0,7792137.0,7806005.0,7848363.0,7866866.0,7920877.0,7957754.0,7994586.0,8038827.0,8056366.0,8088697.0,8110550.0,8139254.0,8158549.0
120,25,0,0,0,0,0,0,0,0,0,0,1112995.0,1106094.0,1123419.0,1134684.0,1146155.0,1175019.0,1156945.0,1175685.0,1179676.0,1172631.0,1175692.0,1172800.0,1186381.0,1206491.0,1216108.0,1237671.0,1251453.0,1258860.0,1267226.0,1273555.0,1283266.0
121,25,0,0,0,0,0,0,0,0,0,0,2884480.0,2926216.0,2955149.0,2996859.0,3009973.0,3027455.0,3068141.0,3089245.0,3116908.0,3148343.0,3189146.0,3197006.0,3241217.0,3247460.0,3264666.0,3295444.0,3312457.0,3326810.0,3338879.0,3351897.0,3366710.0
122,25,0,0,0,0,0,0,0,0,0,0,2117416.0,2153908.0,2158437.0,2157808.0,2170996.0,2176910.0,2172484.0,2178478.0,2184642.0,2170651.0,2153462.0,2168078.0,2180491.0,2179748.0,2168792.0,2175915.0,2171700.0,2161678.0,2174290.0,2172073.0,2169410.0
98,26,129404.4723,131576.6409,133748.8095,135920.9781,138093.1467,140265.3153,142176.4476,144087.5799,145998.7122,147909.8445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,26,601160.1794,608630.8347,616101.4899,623572.1452,631042.8004,638513.4557,644409.9664,650306.4771,656202.9879,662099.4986,501384.0,507289.0,510569.0,513667.0,518643.0,522371.0,525836.0,530502.0,531852.0,533945.0,536945.0,539632.0,542113.0,544679.0,547981.0,546988.0,549696.0,552448.0,555166.0,556490.0,558205.0
100,26,900371.4785,909454.7524,918538.0263,927621.3002,936704.5741,945787.848,952360.2125,958932.577,965504.9415,972077.306,1239916.0,1246983.0,1254506.0,1262801.0,1274455.0,1283555.0,1288742.0,1302621.0,1293982.0,1297523.0,1299512.0,1310289.0,1314440.0,1318664.0,1321964.0,1325245.0,1327598.0,1332654.0,1336857.0,1340295.0,1342678.0
101,26,1160108.254,1175028.022,1189947.79,1204867.559,1219787.327,1234707.095,1246822.311,1258937.527,1271052.742,1283167.958,938438.0,947694.0,955805.0,964560.0,972735.0,980027.0,988210.0,993661.0,1008951.0,1018451.0,1029868.0,1035938.0,1046062.0,1052756.0,1061191.0,1064569.0,1071387.0,1078198.0,1084760.0,1090512.0,1095285.0
102,26,1273429.17,1299287.155,1325145.14,1351003.126,1376861.111,1402719.096,1428928.622,1455138.148,1481347.673,1507557.199,1952413.0,1968650.0,1988718.0,2007421.0,2026011.0,2045126.0,2065692.0,2085751.0,2103596.0,2119716.0,2140260.0,2160319.0,2174766.0,2193399.0,2210625.0,2223468.0,2241474.0,2257342.0,2272597.0,2286089.0,2298746.0
103,26,2038898.819,2089493.98,2140089.141,2190684.302,2241279.463,2291874.624,2345469.874,2399065.125,2452660.375,2506255.626,1876425.0,1897824.0,1916656.0,1931122.0,1944849.0,1964670.0,1985150.0,2004081.0,2020032.0,2040562.0,2052299.0,2068939.0,2083224.0,2100998.0,2115974.0,2132641.0,2145310.0,2159702.0,2172174.0,2182489.0,2191404.0
104,26,2250796.52,2290279.986,2329763.452,2369246.918,2408730.384,2448213.85,2483546.156,2518878.463,2554210.769,2589543.076,2897835.0,2923328.0,2935192.0,2952973.0,2950518.0,2968313.0,2986659.0,3001628.0,3017777.0,3026265.0,3050227.0,3050027.0,3058979.0,3069379.0,3084192.0,3100208.0,3104730.0,3110135.0,3115447.0,3119888.0,3121305.0
105,26,2880007.915,2904128.116,2928248.317,2952368.518,2976488.719,3000608.92,3016353.784,3032098.647,3047843.511,3063588.374,3906827.0,3921146.0,3937047.0,3951419.0,3964383.0,3968482.0,3982460.0,3989280.0,3998749.0,4006737.0,4006924.0,4018810.0,4029479.0,4035655.0,4039473.0,4036187.0,4036688.0,4037768.0,4036193.0,4032918.0,4028011.0
106,26,3635477.466,3727941.968,3820406.47,3912870.972,4005335.474,4097799.976,4192485.518,4287171.059,4381856.601,4476542.142,4456762.0,4469154.0,4493026.0,4504436.0,4512415.0,4520838.0,4522016.0,4537116.0,4543651.0,4557609.0,4570202.0,4571558.0,4570156.0,4575510.0,4577977.0,4576295.0,4578857.0,4577646.0,4575061.0,4569893.0,4563132.0
107,26,1816608.651,1838642.934,1860677.218,1882711.501,1904745.785,1926780.068,1944175.513,1961570.959,1978966.404,1996361.85,5641797.0,5682431.0,5726117.0,5765161.0,5808439.0,5840070.0,5877826.0,5917043.0,5957773.0,5992617.0,6021994.0,6062996.0,6101398.0,6138770.0,6178548.0,6214364.0,6249610.0,6285095.0,6318349.0,6348919.0,6376866.0
108,26,1195347.998,1206166.065,1216984.132,1227802.199,1238620.266,1249438.333,1256920.447,1264402.561,1271884.676,1279366.79,2426807.0,2399261.0,2371073.0,2346923.0,2324875.0,2299641.0,2277120.0,2251966.0,2227415.0,2202311.0,2177745.0,2153214.0,2124453.0,2098492.0,2074729.0,2044615.0,2019009.0,1992233.0,1966283.0,1937024.0,1908537.0
109,26,1204463.962,1212128.662,1219793.361,1227458.061,1235122.76,1242787.46,1246864.988,1250942.516,1255020.044,1259097.572,1547853.0,1541529.0,1528664.0,1514827.0,1501328.0,1486939.0,1470512.0,1457441.0,1440341.0,1429145.0,1417416.0,1402840.0,1388049.0,1373319.0,1356097.0,1336225.0,1320887.0,1305003.0,1288834.0,1272491.0,1255682.0
110,26,1790546.886,1800896.073,1811245.26,1821594.447,1831943.634,1842292.821,1847400.74,1852508.659,1857616.579,1862724.498,1749646.0,1748459.0,1752464.0,1751206.0,1757772.0,1761943.0,1760322.0,1755820.0,1766211.0,1766401.0,1770722.0,1768400.0,1768894.0,1767119.0,1766117.0,1762412.0,1761675.0,1759601.0,1755978.0,1751048.0,1746441.0
111,26,3093886.986,3112963.913,3132040.839,3151117.766,3170194.692,3189271.619,3199142.206,3209012.793,3218883.38,3228753.967,4060268.0,4065931.0,4060675.0,4063361.0,4058242.0,4049091.0,4044788.0,4035786.0,4037655.0,4034989.0,4025760.0,4015497.0,4012536.0,4007507.0,4001372.0,3988598.0,3978893.0,3967270.0,3956499.0,3938475.0,3921469.0
112,26,4432362.365,4475793.632,4519224.898,4562656.165,4606087.431,4649518.698,4681128.662,4712738.627,4744348.591,4775958.556,5835760.0,5857753.0,5877593.0,5893820.0,5902323.0,5908714.0,5912669.0,5920147.0,5916786.0,5918909.0,5919031.0,5918173.0,5920045.0,5918125.0,5913762.0,5917160.0,5915105.0,5905578.0,5893896.0,5884835.0,5868241.0
113,26,2241688.212,2243777.905,2245867.599,2247957.292,2250046.986,2252136.679,2247749.991,2243363.304,2238976.616,2234589.929,5844205.0,5877396.0,5904038.0,5935135.0,5959163.0,5986208.0,6011121.0,6038585.0,6066571.0,6082888.0,6104116.0,6132596.0,6144097.0,6167723.0,6193337.0,6213875.0,6240024.0,6255395.0,6268802.0,6276834.0,6281770.0
114,26,1826334.145,1840947.467,1855560.789,1870174.111,1884787.433,1899400.755,1908906.102,1918411.45,1927916.797,1937422.145,1973602.0,1983035.0,2007863.0,2026906.0,2049707.0,2064644.0,2078682.0,2092448.0,2119793.0,2136239.0,2155145.0,2166959.0,2190812.0,2201844.0,2212059.0,2232062.0,2238572.0,2251223.0,2261982.0,2273114.0,2282442.0
115,26,1999601.358,2010983.19,2022365.023,2033746.855,2045128.688,2056510.52,2062033.311,2067556.101,2073078.892,2078601.682,2609088.0,2640107.0,2679430.0,2712000.0,2751010.0,2769775.0,2799220.0,2826240.0,2855955.0,2880595.0,2912630.0,2932862.0,2963987.0,2987412.0,3005910.0,3039419.0,3061084.0,3082981.0,3103800.0,3126756.0,3144717.0
116,26,1441742.011,1445156.029,1448570.048,1451984.066,1455398.085,1458812.103,1458142.931,1457473.76,1456804.588,1456135.417,2246924.0,2272621.0,2301028.0,2326157.0,2351523.0,2376621.0,2401891.0,2426286.0,2450447.0,2474850.0,2497919.0,2521232.0,2548625.0,2570130.0,2596226.0,2615108.0,2639766.0,2661163.0,2680758.0,2700702.0,2718640.0
